-1.73647445386;-2.0868686479;-1.73647274778;-1.71778327641;0.369085371494
-1.73325306146;-2.08691832409;-1.73647274778;-1.71778327641;0.36914908886
-1.7300292194;-2.08703058397;-1.73647274778;-1.71778327641;0.369303524494
-1.72679890104;-2.08727784863;-1.73647274778;-1.71778327641;0.369621187449
-1.72356327062;-2.08751133462;-1.73647274778;-1.71778327641;0.369953364134
-1.72031406854;-2.08791713861;-1.73647274778;-1.71778327641;0.370486408472
-1.71704795034;-2.0884632759;-1.73647274778;-1.71778327641;0.371188610792
-1.71376912966;-2.08901231265;-1.73647274778;-1.71778327641;0.371922641993
-1.71046844322;-2.08968686172;-1.73647274778;-1.71778327641;0.372811615467
-1.70715834897;-2.09028004308;-1.73647274778;-1.71778327641;0.37364846468
-1.70380227585;-2.09122836123;-1.73647274778;-1.71778327641;0.374871432781
-1.70043569349;-2.092060529;-1.73647274778;-1.71778327641;0.376008152962
-1.69703564137;-2.09301896486;-1.73647274778;-1.71778327641;0.377302408218
-1.69359633137;-2.09412021996;-1.73647274778;-1.71778327641;0.378771543503
-1.69011111989;-2.09538286466;-1.73647274778;-1.71778327641;0.380435079336
-1.68657240855;-2.09682752262;-1.73647274778;-1.71778327641;0.382314771414
-1.68304859544;-2.0979286225;-1.73647274778;-1.71778327641;0.383881002665
-1.67939056565;-2.09974115313;-1.73647274778;-1.71778327641;0.386199682951
-1.67575794046;-2.10113295184;-1.73647274778;-1.71778327641;0.388127893209
-1.67206737496;-2.10266553742;-1.73647274778;-1.71778327641;0.390233784914
-1.66831195591;-2.10435278522;-1.73647274778;-1.71778327641;0.392532646656
-1.66432253133;-2.1070810512;-1.73647274778;-1.71778327641;0.395927280188
-1.6605748915;-2.10825353413;-1.73647274778;-1.71778327641;0.397778213024
-1.65657516959;-2.11050171152;-1.73647274778;-1.71778327641;0.400763511658
-1.65247421476;-2.11297428649;-1.73647274778;-1.71778327641;0.404019415379
-1.64826023463;-2.11569291401;-1.73647274778;-1.71778327641;0.407570272684
-1.64392007878;-2.11868138392;-1.73647274778;-1.71778327641;0.411442935467
-1.63977735674;-2.12055676841;-1.73647274778;-1.71778327641;0.414217919111
-1.63518341091;-2.12404061759;-1.73647274778;-1.71778327641;0.418693870306
-1.63083884104;-2.12624707593;-1.73647274778;-1.71778327641;0.421901881695
-1.62593876313;-2.1303093506;-1.73647274778;-1.71778327641;0.427077889442
-1.62135129959;-2.13290525936;-1.73647274778;-1.71778327641;0.43078905344
-1.61664854578;-2.13566721952;-1.73647274778;-1.71778327641;0.434723854065
-1.61120212745;-2.14069698183;-1.73647274778;-1.71778327641;0.441076785326
-1.60618360344;-2.14394691092;-1.73647274778;-1.71778327641;0.445635169744
-1.6010153081;-2.14740631268;-1.73647274778;-1.71778327641;0.450471609831
-1.59568528394;-2.1510893513;-1.73647274778;-1.71778327641;0.455604285002
-1.58927648933;-2.15771327869;-1.73647274778;-1.71778327641;0.46390208602
-1.5835019067;-2.16204952824;-1.73647274778;-1.71778327641;0.469864428043
-1.57751648898;-2.16666849812;-1.73647274778;-1.71778327641;0.476198524237
-1.57130309686;-2.17158968956;-1.73647274778;-1.71778327641;0.482929885387
-1.56484304491;-2.17683423746;-1.73647274778;-1.71778327641;0.490086257458
-1.55811610486;-2.1824246361;-1.73647274778;-1.71778327641;0.497697383165
-1.55110012859;-2.18838546533;-1.73647274778;-1.71778327641;0.505795836449
-1.54377097762;-2.19474324202;-1.73647274778;-1.71778327641;0.51441693306
-1.53185030858;-2.21179200308;-1.73647274778;-1.71778327641;0.534710168839
-1.52364294773;-2.21918530834;-1.73647274778;-1.71778327641;0.544702231884
-1.51502714237;-2.22707973954;-1.73647274778;-1.71778327641;0.555356681347
-1.50596743177;-2.23551313342;-1.73647274778;-1.71778327641;0.566724717617
-1.4964247956;-2.24452688575;-1.73647274778;-1.71778327641;0.578862547874
-1.48914238762;-2.24819134657;-1.73647274778;-1.71778327641;0.585239291191
-1.47874983786;-2.25811702132;-1.73647274778;-1.71778327641;0.598649859428
-1.46775512482;-2.26874251488;-1.73647274778;-1.71778327641;0.612996935844
-1.45610247459;-2.28012555743;-1.73647274778;-1.71778327641;0.628360033035
-1.44372993257;-2.29232996646;-1.73647274778;-1.71778327641;0.644827306271
-1.43056837297;-2.30542674507;-1.73647274778;-1.71778327641;0.66249704361
-1.41654058469;-2.31949487253;-1.73647274778;-1.71778327641;0.681478857994
-1.40652041247;-2.32548658022;-1.73647274778;-1.71778327641;0.691499710083
-1.39095885906;-2.34111362693;-1.73647274778;-1.71778327641;0.712685465813
-1.3742878578;-2.35794980666;-1.73647274778;-1.71778327641;0.7355209589
-1.35638927951;-2.3761141823;-1.73647274778;-1.71778327641;0.760173022747
-1.33712880187;-2.39574193145;-1.73647274778;-1.71778327641;0.786831319332
-1.32394098427;-2.40435861501;-1.73647274778;-1.71778327641;0.800979495049
-1.3022463769;-2.4263836646;-1.73647274778;-1.71778327641;0.831063807011
-1.27875414692;-2.45029369246;-1.73647274778;-1.71778327641;0.863757967949
-1.25324461699;-2.47630724116;-1.73647274778;-1.71778327641;0.899370908737
-1.22546221771;-2.50467845101;-1.73647274778;-1.71778327641;0.938262104988
